"country","name","gppd_idnr","capacity_mw","latitude","longitude","primary_fuel","commissioning_year","owner","year_of_capacity_data"
"USA","Blind Canyon Hydro","USA0054514","1.3",42.6998,-114.8226,"Hydro","1991.9999999999998","Blind Canyon Aqua Ranch Inc",2019
"USA","Bliss","USA0000810","75.0",42.9138,-115.071,"Hydro","1949.6666666666667","Idaho Power Co",2019
"USA","Block Island","USA0006567","7.1",41.1756,-71.5711,"Oil","2008.4788732394368","Block Island Utility District",2019
"USA","Block Island Wind Farm","USA0058035","30.0",41.1147,-71.5211,"Wind","2017.0","Deepwater Wind Block Island LLC",2019
"USA","Bloom Solar","USA0061940","2.0",33.6105,-80.3366,"Solar","2019.0","Bloom Solar  LLC",2019
"USA","Bloomfield Municipal Utilities Solar","USA0062607","1.6",40.75,-92.45,"Solar","2019.0","AEP Onsite Partners",2019
"USA","Blooming Prairie","USA0001966","6.8",43.866,-93.0504,"Oil","2001.3676470588234","City of Blooming Prairie - (MN)",2019
"USA","Bloomington Power Plant","USA0007767","10.2",37.042,-113.6267,"Oil","1999.0","City of St George",2019
"USA","Bloomington Solar I","USA0062805","2.0",37.0438,-113.6275,"Solar","2019.0","Bloomington Solar I",2019
"USA","Blossburg","USA0003120","24.0",41.7065,-77.0818,"Gas","1971.0","Blossburg Power  LLC",2019
"USA","Blount Street","USA0003992","100.0",43.0789,-89.3744,"Gas","1959.0","Madison Gas & Electric Co",2019
"USA","Blue Breezes II LLC","USA0056581","1.3",43.6558,-94.1564,"Wind","2006.0","Moore 1",2019
"USA","Blue Breezes LLC","USA0056580","1.3",43.6558,-94.1536,"Wind","2006.0","Moore 1",2019
"USA","Blue Canyon Windpower","USA0056081","74.3",34.8508,-98.5773,"Wind","2003.9999999999998","Blue Canyon Windpower LLC",2019
"USA","Blue Canyon Windpower II","USA0056335","151.0",34.8661,-98.6056,"Wind","2006.0","Blue Canyon Windpower II LLC",2019
"USA","Blue Canyon Windpower V LLC","USA0057108","99.0",34.8217,-98.4525,"Wind","2009.0","Blue Canyon Windpower V LLC",2019
"USA","Blue Canyon Windpower VI LLC","USA0057616","100.0",34.9104,-98.5599,"Wind","2012.0","Blue Canyon Windpower VI LLC",2019
"USA","Blue Cloud Wind Energy LLC","USA0060270","148.4",34.0382,-102.6652,"Wind","2019.0000000000002","RWE Renewables Americas LLC",2019
"USA","Blue Creek Wind Project","USA0057449","302.0",40.9315,-84.5618,"Wind","2012.0","Avangrid Renewables LLC",2019
"USA","Blue Cypress Solar Energy Center","USA0061029","74.5",27.6095,-80.5372,"Solar","2018.0","Florida Power & Light Co",2019
"USA","Blue Earth","USA0001967","11.000000000000002",43.6375,-94.1017,"Oil","1994.7909090909088","Blue Earth Light & Water",2019
"USA","Blue Lake Hydro","USA0000093","15.899999999999999",57.0516,-135.2297,"Hydro","2014.0","City & Borough of Sitka - (AK)",2019
"USA","Blue Lake Solar","USA0060632","3.9",44.7964,-93.4296,"Solar","2017.0","Cypress Creek Renewables",2019
"USA","Blue Mesa","USA0000512","86.4",38.4532,-107.3375,"Hydro","1967.0","U S Bureau of Reclamation",2019
"USA","Blue Mountain Biogas","USA0058130","3.2",38.1739,-113.2972,"Biomass","2012.0","Blue Mountain Biogas LLC",2019
"USA","Blue Ridge Generating","USA0059392","1.6",37.7411,-83.9889,"Waste","2013.0","North American Biofuels  LLC",2019
"USA","Blue Ridge Landfill","USA0057466","6.4",39.9619,-77.5611,"Waste","2013.0","EPP Renewable Energy",2019
"USA","Blue Shld Of Cal- El Dorado Hlls Mtr B","USA0062077","1.5",38.6506,-121.0741,"Solar","2019.0","Tesla Inc.",2019
"USA","Blue Sky Green Field Wind Project","USA0056391","145.2",43.8794,-88.2708,"Wind","2008.0","Wisconsin Electric Power Co",2019
"USA","Blue Sky One","USA0058689","1.3",36.9078,-105.9853,"Solar","2011.9999999999998","SSA Solar of NM  LLC",2019
"USA","Blue Summit II Wind  LLC","USA0061970","99.4",34.2259,-99.478,"Wind","2019.0","Blue Summit II Wind  LLC",2019
"USA","Blue Summit III Wind","USA0062566","200.2",34.1705,-99.5634,"Wind","2020.0000000000002","Blue Summit III Wind  LLC",2019
"USA","Blue Summit Storage  LLC","USA0060690","30.0",34.299,-99.399,"Storage","2017.0","Blue Summit Storage  LLC",2019
"USA","Blue Summit Wind LLC","USA0058372","135.4",34.29,-99.3647,"Wind","2013.0","Blue Summit Wind LLC",2019
"USA","Blue Water Renewables Inc","USA0057706","3.2",42.9158,-82.5945,"Waste","2012.0","Blue Water Renewables Inc",2019
"USA","Blue Wing Solar Energy Generation","USA0057197","13.9",29.3042,-98.4003,"Solar","2010.0","TX Solar I LLC",2019
"USA","BlueWave Capital - Grafton (SREC II)","USA0059752","1.3",42.2255,-71.6627,"Solar","2015.0","TerraForm Solar XVII  LLC",2019
"USA","Bluebell Solar","USA0060789","30.0",31.87,-100.828,"Solar","2018.0","Bluebell Solar  LLC",2019
"USA","Blueberry One","USA0058605","5.0",35.3139,-78.1542,"Solar","2016.0","Cypress Creek Renewables",2019
"USA","Bluefin Origination 1","USA0063323","2.0",38.7317,-76.8284,"Solar","2019.0","Bluefin Origination 1  LLC",2019
"USA","Bluegrass Generating Station","USA0055164","624.0",38.3902,-85.4133,"Gas","2002.0","East Kentucky Power Coop  Inc",2019
"USA","Bluegrass Ridge","USA0056555","56.7",40.1006,-94.4869,"Wind","2007.0","Wind Capital Holdings  LLC",2019
"USA","Bluestem","USA0060256","198.0",36.5522,-100.5876,"Wind","2017.0","Bluestem Wind Energy  LLC",2019
"USA","Bluestone","USA0063750","2.0",41.9875,-74.0302,"Solar","2019.0","Bluestone Solar LLC",2019
"USA","Bluewater CDEC 1","USA0062994","2.4",35.24,-107.946,"Solar","2020.0","Lightsource Renewable Energy Asset Management  LLC",2019
"USA","Bluff Point Wind Facility","USA0061303","119.7",40.319,-84.9769,"Wind","2018.0","Bluff Point Wind  LLC",2019
"USA","Bluffview","USA0055977","67.0",36.7166,-108.2153,"Gas","2005.0","City of Farmington - (NM)",2019
"USA","Blundell","USA0000299","44.8",38.4889,-112.8533,"Geothermal","1991.5535714285713","PacifiCorp",2019
"USA","Bly Solar Center","USA0062272","8.0",42.3922,-121.0245,"Solar","2019.0","GCL New Energy  Inc.",2019
"USA","Blydenburgh Solar Project","USA0061900","1.5",40.8153,-73.1824,"Solar","2019.0","Agilitas Energy  LLC",2019
"USA","Blythe Energy Inc","USA0055295","591.0",33.6157,-114.6865,"Gas","2004.0","AltaGas Blythe Operations Inc",2019
"USA","Blythe Solar 110  LLC","USA0060093","109.8",33.68,-114.742,"Solar","2016.0","Blythe Solar 110  LLC",2019
"USA","Blythe Solar II  LLC","USA0060092","131.2",33.68,-114.73,"Solar","2016.0000000000002","Blythe Solar II  LLC",2019
"USA","Boardman","USA0006106","642.2",45.6932,-119.8088,"Coal","1979.9999999999998","Portland General Electric Co",2019
"USA","Boas Rd #1 Community Solar Farm","USA0062530","2.0",44.9343,-73.6724,"Solar","2019.0","NY Mooers I  LLC",2019
"USA","Boas Rd #2 Community Solar Farm","USA0062531","2.0",44.9332,-73.6712,"Solar","2019.0","NY Mooers II  LLC",2019
"USA","Boas Rd #3 Community Solar Farm","USA0062532","2.0",44.9335,-73.6693,"Solar","2019.0","NY Mooers III  LLC",2019
"USA","Boatlock","USA0001603","3.0999999999999996",42.2086,-72.6014,"Hydro","1923.3225806451612","City of Holyoke Gas and Electric Dept.",2019
"USA","Boaz Farm Solar","USA0061157","5.0",35.4678,-79.1344,"Solar","2017.0","CD Global Solar Holdings  LLC",2019
"USA","Bobcat Bluff Wind Project LLC","USA0057974","161.0",33.4931,-98.5819,"Wind","2013.0","EDF Renewable Asset Holdings  Inc.",2019
"USA","Boeve Windfarm LLC","USA0056209","2.0",44.05,-96.0933,"Wind","2003.0","Boeve Windfarm LLC",2019
"USA","Boise R Diversion","USA0006397","3.3000000000000003",43.5377,-116.0938,"Hydro","2004.0","U S Bureau of Reclamation",2019
"USA","Bolduan CSG","USA0062194","1.0",43.9062,-93.4894,"Solar","2018.0","Terraform Arcadia",2019
"USA","Bolthouse S&P and Rowen Farms Solar","USA0056862","1.2",34.5644,-117.6933,"Solar","2008.0","MMA WBF Power LP",2019
"USA","Bolton Falls","USA0007056","8.8",44.3594,-72.8167,"Hydro","1986.0000000000002","Green Mountain Power Corp",2019
"USA","Bolton Farm","USA0058349","5.0",36.4216,-78.1323,"Solar","2013.0","Bolton Farm LLC",2019
"USA","Bolton PV","USA0059014","4.9",42.4497,-71.6431,"Solar","2014.0","Main Street Power",2019
"USA","Boltonville Hydro Associates","USA0050539","1.1",44.1706,-72.0994,"Hydro","1985.6363636363633","Boltonville Hydro Associates",2019
"USA","Bonanza","USA0007790","499.5",40.0864,-109.2844,"Coal","1986.0","Deseret Generation & Tran Coop",2019
"USA","Bonanza BioEnergy LLC","USA0058193","2.0",37.9586,-100.8361,"Gas","2008.0","Bonanza BioEnergy LLC",2019
"USA","Bond Solar","USA0061941","2.0",33.6172,-80.363,"Solar","2019.0","Bond Solar  LLC",2019
"USA","Bondi Solar","USA0061352","5.0",35.1341,-77.5385,"Solar","2018.0","Cypress Creek Renewables",2019
"USA","Bonefish Solar","USA0063461","2.0",33.7209,-80.1908,"Solar","2020.0","Bonefish Solar  LLC",2019
"USA","Bonneville","USA0003075","1161.9999999999998",45.6441,-121.941,"Hydro","1960.8279690189333","USACE Northwestern Division",2019
"USA","Bonnie Mine Solar","USA0061655","35.0",27.8901,-81.9872,"Solar","2019.0","Tampa Electric Co",2019
"USA","Bonny Eagle","USA0001482","7.2",43.6877,-70.6116,"Hydro","1910.0","Brookfield White Pine Hydro LLC",2019
"USA","Bonnybrooke PV","USA0060413","50.0",33.053,-111.34,"Solar","2016.0","Apple  Inc",2019
"USA","Boomer Lake Station","USA0003000","6.0",36.1438,-97.0681,"Oil","2004.0","Stillwater Utilities Authority",2019
"USA","Boone Dam","USA0003395","105.9",36.4403,-82.4381,"Hydro","1953.0","Tennessee Valley Authority",2019
"USA","Boott Hydropower","USA0010556","22.9",42.6525,-71.3224,"Hydro","1985.0000000000002","Boott Hydropower Inc",2019
"USA","Bordentown Solar","USA0060734","6.8",40.0389,-74.7766,"Solar","2016.0","Marina Energy LLC",2019
"USA","Border Winds Wind Farm","USA0059200","150.0",48.9647,-99.6139,"Wind","2015.0","Northern States Power Co - Minnesota",2019
"USA","Borel","USA0000328","12.0",35.5881,-118.5248,"Hydro","1918.5","Southern California Edison Co",2019
"USA","Borger Plant","USA0050067","37.5",35.6647,-101.4354,"Gas","1985.0","Sid Richardson Carbon Ltd",2019
"USA","Boring Solar LLC","USA0062169","2.2",45.431,-122.285,"Solar","2019.0","Boring Solar LLC",2019
"USA","Borrego Springs Energy Storage","USA0060565","1.5",33.2701,-116.3496,"Storage","2013.6666666666667","SDGE Batteries",2019
"USA","Bos Dairy  LLC","USA0057625","1.1",41.1153,-87.2328,"Gas","2011.3636363636363","Bos Dairy  LLC",2019
"USA","Boseman Solar Center LLC","USA0058807","5.0",36.0081,-77.81,"Solar","2015.0","Cypress Creek Renewables",2019
"USA","Bosque County Peaking","USA0055172","807.0",31.8594,-97.3586,"Gas","2003.4064436183396","Calpine Bosque Energy Center LLC",2019
"USA","Bostic Delivery No 2","USA0056547","1.0",35.3619,-81.8344,"Oil","2007.0","North Carolina Mun Power Agny #1",2019
"USA","Boston Medical Center CHP Plant","USA0061186","2.0",42.3347,-71.0742,"Gas","2017.0","Boston Medical Center",2019
"USA","Boston Scientific Solar","USA0057992","1.1",42.2933,-71.0339,"Solar","2013.0","Consolidated Edison Solutions Inc",2019
"USA","Bottle Rock Power","USA0000902","55.0",38.8348,-122.7677,"Geothermal","1985.0","Bottle Rock Power LLC",2019
"USA","Melrose","USA0001994","8.2",45.675,-94.8153,"Oil","1963.2560975609758","Melrose Public Utilities",2019
"USA","Boulder","USA0003699","4.199999999999999",37.9858,-111.4383,"Hydro","1959.0000000000002","Garkane Energy Coop  Inc",2019
"USA","Boulder Canyon Hydro","USA0000466","5.0",40.0047,-105.3325,"Hydro","2013.0","Boulder City of",2019
"USA","Boulder City Betasso Hydro Plant","USA0054680","3.0",40.0111,-105.3347,"Hydro","1988.0","Boulder City of",2019
"USA","Boulder City Lakewood Hydro","USA0054679","3.5",40.0111,-105.3347,"Hydro","2004.0","Boulder City of",2019
"USA","Boulder City Silver Lake Hydro","USA0055931","3.3",39.9913,-105.5,"Hydro","2000.0","Boulder City of",2019
"USA","Boulder Park","USA0008022","24.6",47.6972,-117.1472,"Gas","2001.9999999999995","Avista Corp",2019
"USA","Boulder Solar II  LLC","USA0060885","50.0",35.85,-114.944,"Solar","2017.0","AEP Renewables",2019
"USA","Boulder Solar Power  LLC","USA0060352","100.0",35.348,-114.97,"Solar","2017.0","Southern Power Co",2019
"USA","Boundary","USA0006433","1118.6",48.9871,-117.3478,"Hydro","1974.918648310388","City of Seattle - (WA)",2019
"USA","Bountiful City","USA0003665","30.4",40.8869,-111.8853,"Gas","2010.118421052632","City of Bountiful",2019
"USA","Bourne (MA) - Holliston I","USA0059750","2.9",42.1779,-71.4546,"Solar","2015.0","NVT LICENSES  LLC",2019
"USA","Boutillier Solar  LLC CSG","USA0063556","2.9",42.219,-71.891,"Solar","2018.0","38 Degrees North  LLC",2019
"USA","Bovine","USA0061867","10.0",29.6313,-96.0769,"Solar","2019.0","Cypress Creek Renewables",2019
"USA","Bowden Solar LLC","USA0063659","2.0",42.1092,-72.3381,"Solar","2019.0","38DN Power Fund 1 LLC",2019
"USA","Bowerman Power LFG  LLC","USA0059461","23.799999999999997",33.7189,-117.7022,"Waste","2016.0000000000005","Bowerman Power LFG  LLC",2019
"USA","Bowie State Solar","USA0061915","1.3",39.0191,-76.7595,"Solar","2018.0","Terraform Arcadia",2019
"USA","Bowling Green Generating Station","USA0055262","49.5",41.3974,-83.6412,"Gas","2000.0","American Mun Power-Ohio  Inc",2019
"USA","Bowling Green Peaking","USA0007783","32.0",41.3884,-83.6402,"Gas","2000.0","American Mun Power-Ohio  Inc",2019
"USA","Bowling Green Wind","USA0056226","7.2",41.3786,-83.7383,"Wind","2003.75","American Mun Power-Ohio  Inc",2019
"USA","Bowman","USA0050546","3.6",39.4484,-120.6534,"Hydro","1986.0","Nevada Irrigation District",2019
"USA","Box Canyon","USA0003891","90.0",48.7809,-117.4183,"Hydro","1955.0","PUD No 1 of Pend Oreille County",2019
"USA","Box Canyon Dam","USA0050179","5.0",41.2792,-122.3292,"Hydro","1986.0","Siskiyou Power Authority",2019
"USA","Boyds Mill Hydro","USA0003253","1.4",34.4555,-82.1993,"Hydro","1997.0","Northbrook Carolina Hydro LLC",2019
"USA","Boysen","USA0000505","15.0",43.4179,-108.1775,"Hydro","1952.0","U S Bureau of Reclamation",2019
"USA","Bradley Energy Center","USA0058327","5.800000000000001",41.9271,-72.6831,"Gas","2004.620689655172","Ameresco Select Inc",2019
"USA","Bradley Lake","USA0007367","126.0",59.7786,-150.9401,"Hydro","1991.0","Homer Electric Assn Inc",2019
"USA","Bradley PV1","USA0059154","5.0",36.2606,-77.0764,"Solar","2016.0","Ecoplexus  Inc",2019
"USA","Brady","USA0055991","21.5",39.796,-119.01,"Geothermal","2013.1627906976744","Ormat Nevada Inc",2019
"USA","Brady II Wind Energy Center","USA0060354","150.0",46.6115,-102.7882,"Wind","2017.0","Brady Wind II  LLC",2019
"USA","Brady Wind Energy Center","USA0060355","150.0",46.6465,-102.7651,"Wind","2016.0","Brady Wind  LLC",2019
"USA","Braidwood Generation Station","USA0006022","2449.8",41.2435,-88.2286,"Nuclear","1988.0","Exelon Nuclear",2019
"USA","Brainerd Public Utilities","USA0050636","2.9",46.3758,-94.1817,"Hydro","1928.9655172413793","Brainerd Public Utilities",2019
"USA","Braintree Landfill Solar","USA0061538","1.0",42.2073,-70.9978,"Solar","2015.0","Ameresco  Inc - Braintree",2019
"USA","Braley Road 2","USA0058680","2.6",41.7517,-70.9669,"Solar","2015.0","Mass Solar  LLC",2019
"USA","Brandon Shores","USA0000602","1370.2",39.18,-76.5389,"Coal","1987.5","Brandon Shores LLC",2019
"USA","Brandon Station","USA0007131","21.0",33.5853,-101.8861,"Gas","1990.0","City of Lubbock - (TX)",2019
"USA","Branford","USA0000540","21.8",41.2925,-72.7942,"Oil","1966.9999999999998","Connecticut Jet Power LLC",2019
"USA","Brantley Solar","USA0060623","50.2",35.8905,-78.1552,"Solar","2018.0","John Laing US Solar Corp.",2019
"USA","Brasfield","USA0010155","2.9",37.2208,-77.5245,"Hydro","1993.0","Appomattox River Associates LP",2019
"USA","Brass Mill Center","USA0063288","3.4",41.5489,-73.0245,"Solar","2018.0","Brass Mill Center",2019
"USA","Brassua Hydroelectric Project","USA0010555","3.6",45.6603,-69.8122,"Hydro","1989.0","Brassua Hydroelectric LP",2019
"USA","Brazos Wind Farm","USA0056111","160.0",32.9479,-101.1478,"Wind","2004.0","Shell Wind Energy Inc.",2019
"USA","Brea Expansion Plant","USA0058007","35.7",33.932,-117.8402,"Waste","2011.9999999999998","Brea Power II",2019
"USA","Breckinridge Wind Project LLC","USA0058994","98.8",36.4769,-97.6856,"Wind","2015.0","NextEra Energy Resources Breckinridge",2019
"USA","Breesport Road Community Solar Farm","USA0062157","2.0",42.088,-76.713,"Solar","2019.0","NY Baldwin I  LLC",2019
"USA","Brent Run Generating Station","USA0054910","7.0",43.1764,-83.848,"Waste","2005.4285714285718","EDL Inc",2019
"USA","Brentwood","USA0007912","47.0",40.7871,-73.2934,"Gas","2001.0","New York Power Authority",2019
"USA","Brentwood Solar","USA0058785","1.0",40.7814,-73.2439,"Solar","2011.0","CD US Solar MT1 LLC",2019
"USA","Brevard","USA0061777","9.6",28.3926,-80.8287,"Waste","2008.0","Brevard Energy  LLC",2019
"USA","Brevig Mission","USA0060260","1.0",65.3317,-166.4795,"Oil","2013.2","Alaska Village Elec Coop  Inc",2019
"USA","Brewster Landfill","USA0059075","1.0",41.7456,-70.1031,"Solar","2014.0","CF CVEC Owner One LLC",2019
"USA","Brickyard Solar","USA0060733","1.5",40.1894,-74.1545,"Solar","2015.0","GSRP",2019
"USA","Bridge Street 1 & 2","USA0057598","5.2",41.3628,-72.0825,"Oil","2010.0","Connecticut Mun Elec Engy Coop",2019
"USA","Bridgeport Disposal Solar Farm","USA0059166","1.2",39.7875,-75.3508,"Solar","2011.0","Bridgeport Disposal LLC",2019
"USA","Bridgeport Energy Project","USA0055042","520.0",41.1692,-73.1844,"Gas","1998.3461538461538","Bridgeport Energy LLC",2019
"USA","Bridgeport Fuel Cell  LLC","USA0058551","16.6",41.1681,-73.2111,"Gas","2014.0","Bridgeport Fuel Cell  LLC",2019
"USA","Bridgeport Gas Processing Plant","USA0055053","10.4",33.1958,-97.8025,"Gas","2005.384615384615","EnLink Midstream Services  LLC",2019
"USA","Bridgewater","USA0002719","27.7",35.7428,-81.8372,"Hydro","1924.6462093862815","Duke Energy Carolinas  LLC",2019
"USA","Bridgewater Complex Co-Generation Plant","USA0062757","1.5",41.9318,-70.9584,"Gas","2015.0","Massachusetts Department of Correction",2019
"USA","Bridgewater Dairy Anaerobic Digester","USA0057173","1.2",41.6292,-84.6694,"Biomass","2008.0","Weaver Bridgewater Dairy",2019
"USA","Bridgewater Solar CSG","USA0060730","2.3",41.9641,-70.9719,"Solar","2015.0000000000002","GSRP",2019
"USA","Brigham City","USA0003666","1.7999999999999998",41.5016,-111.9934,"Hydro","1935.3333333333333","Brigham City Corporation",2019
"USA","Bright Stalk Wind Farm I","USA0057623","205.2",40.7012,-88.7011,"Wind","2020.0","Lexington Chenoa Wind Farm LLC",2019
"USA","Brighton PV Solar Plant","USA0059144","1.8",39.9825,-104.9408,"Solar","2013.0","Hangar 160 LLC",2019
"USA","Briscoe Wind Farm","USA0059734","150.0",34.4323,-101.2372,"Wind","2015.0","Capital Dynamics",2019
"USA","Brisket Wind (8) LLC","USA0056838","10.0",36.0075,-101.8614,"Wind","2008.0","GlidePath Power Operations LLC",2019
"USA","Britton Solar Energy Center","USA0063579","50.0",35.016,-106.098,"Solar","2020.0","NMRD Data Center  LLC",2019
"USA","Broad Mountain","USA0056911","11.0",40.6696,-76.3807,"Waste","2009.0","UGI Development Co",2019
"USA","Broadalbin","USA0061847","2.0",43.0613,-74.1549,"Solar","2018.0","Onyx Asset Services Group",2019
"USA","Broadalbin-Perth Solar","USA0061958","1.5",43.018,-74.1918,"Solar","2018.0","AES Distributed Energy",2019
"USA","Broadridge Solar  LLC","USA0061218","5.0",34.5229,-78.9572,"Solar","2018.0","Soltage LLC",2019
"USA","Broadview Energy JN  LLC","USA0060145","181.7",34.7342,-103.108,"Wind","2017.0","Pattern Operators LP",2019
"USA","Broadview Energy KW  LLC","USA0060152","142.6",34.727,-103.1668,"Wind","2017.0000000000002","Pattern Operators LP",2019
"USA","Broadview Energy Prime 2 LLC","USA0058465","9.9",34.7281,-103.305,"Wind","2014.0000000000002","BayWa r.e Wind LLC",2019
"USA","Broadview Energy Prime LLC","USA0058464","9.9",34.7469,-103.325,"Wind","2014.0000000000002","BayWa r.e Wind LLC",2019
"USA","Broadwater Power Project","USA0054006","9.7",46.1206,-111.4077,"Hydro","1989.0","Montana Dept-Natural Res&Consv",2019
